xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.193555;0.0821489;0.0821489;0.978255;0.978255;-6.93889e-17;1.11022e-16;0.000195313;1.39651e-16;7.40149e-17;1.18424e-16;55;46;0.215605
0.19375;0.0823401;0.0823401;0.979982;0.979982;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;55;46;0.215878
0.193945;0.0825317;0.0825317;0.981713;0.981713;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;55;46;0.216152
0.194141;0.0827236;0.0827236;0.983448;0.983448;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;55;46;0.216426
0.194336;0.0829158;0.0829158;0.985187;0.985187;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;55;46;0.2167
0.194531;0.0831084;0.0831084;0.98693;0.98693;-6.93889e-17;1.11022e-16;0.000195313;1.39651e-16;7.40149e-17;1.18424e-16;55;46;0.216974
0.194727;0.0833014;0.0833014;0.988677;0.988677;-5.55112e-17;0;0.000195313;5.92119e-17;5.92119e-17;0;55;46;0.217248
0.194922;0.0834946;0.0834946;0.990429;0.990429;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.217523
0.195117;0.0836883;0.0836883;0.992184;0.992184;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;55;46;0.217798
0.195312;0.0838822;0.0838822;0.993944;0.993944;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;55;46;0.218073
0.195508;0.0840765;0.0840765;0.995709;0.995709;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;55;46;0.218349
0.195703;0.0842712;0.0842712;0.997477;0.997477;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.218625
0.195898;0.0844662;0.0844662;0.99925;0.99925;-6.93889e-17;1.11022e-16;0.000195313;1.39651e-16;7.40149e-17;1.18424e-16;55;46;0.218901
0.196094;0.0846615;0.0846615;1.00103;1.00103;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.219177
0.196289;0.0848572;0.0848572;1.00281;1.00281;-5.55112e-17;0;0.000195313;5.92119e-17;5.92119e-17;0;55;46;0.219453
0.196484;0.0850532;0.0850532;1.00459;1.00459;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.21973
0.19668;0.0852496;0.0852496;1.00638;1.00638;-5.55112e-17;0;0.000195313;5.92119e-17;5.92119e-17;0;55;46;0.220007
0.196875;0.0854463;0.0854463;1.00818;1.00818;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.220284
0.19707;0.0856434;0.0856434;1.00998;1.00998;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.220562
0.197266;0.0858409;0.0858409;1.01178;1.01178;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.22084
0.197461;0.0860386;0.0860386;1.01359;1.01359;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.221117
0.197656;0.0862368;0.0862368;1.0154;1.0154;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.221396
0.197852;0.0864353;0.0864353;1.01722;1.01722;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.221674
0.198047;0.0866341;0.0866341;1.01904;1.01904;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.221953
0.198242;0.0868334;0.0868334;1.02086;1.02086;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.222232
0.198437;0.0870329;0.0870329;1.02269;1.02269;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;55;46;0.222511
0.198633;0.0872328;0.0872328;1.02453;1.02453;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.222791
0.198828;0.0874331;0.0874331;1.02637;1.02637;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.22307
0.199023;0.0876338;0.0876338;1.02821;1.02821;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.22335
0.199219;0.0878348;0.0878348;1.03006;1.03006;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.223631
