xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.0484375;0.00469807;0.00469807;0.195009;0.195009;-8.67362e-18;-8.32667e-17;0.000390625;8.92984e-17;9.25186e-18;8.88178e-17;8;0;0.0487401
0.0488281;0.00477457;0.00477457;0.196622;0.196622;-9.54098e-18;-8.32667e-17;0.000390625;8.9399e-17;1.0177e-17;8.88178e-17;8;0;0.0491381
0.0492187;0.00485169;0.00485169;0.198236;0.198236;-9.54098e-18;-8.32667e-17;0.000390625;8.9399e-17;1.0177e-17;8.88178e-17;8;0;0.0495363
0.0496094;0.00492944;0.00492944;0.199852;0.199852;-9.54098e-18;-5.55112e-17;0.000390625;6.00801e-17;1.0177e-17;5.92119e-17;8;0;0.0499346
0.05;0.00500782;0.00500782;0.201468;0.201468;-1.04083e-17;-5.55112e-17;0.000390625;6.02437e-17;1.11022e-17;5.92119e-17;8;0;0.050333
0.0503906;0.00508683;0.00508683;0.203086;0.203086;-9.54098e-18;-5.55112e-17;0.000390625;6.00801e-17;1.0177e-17;5.92119e-17;8;0;0.0507315
0.0507812;0.00516648;0.00516648;0.204705;0.204705;-1.04083e-17;-5.55112e-17;0.000390625;6.02437e-17;1.11022e-17;5.92119e-17;8;0;0.0511302
0.0511719;0.00524676;0.00524676;0.206325;0.206325;-1.21431e-17;-5.55112e-17;0.000390625;6.0612e-17;1.29526e-17;5.92119e-17;8;0;0.051529
0.0515625;0.00532767;0.00532767;0.207947;0.207947;-1.12757e-17;-5.55112e-17;0.000390625;6.04211e-17;1.20274e-17;5.92119e-17;8;0;0.0519279
0.0519531;0.00540922;0.00540922;0.209569;0.209569;-1.12757e-17;-2.77556e-17;0.000390625;3.19558e-17;1.20274e-17;2.96059e-17;8;1;0.052327
0.0523437;0.0054914;0.0054914;0.211193;0.211193;-1.12757e-17;-5.55112e-17;0.000390625;6.04211e-17;1.20274e-17;5.92119e-17;9;1;0.0527261
0.0527344;0.00557421;0.00557421;0.212818;0.212818;-1.21431e-17;-5.55112e-17;0.000390625;6.0612e-17;1.29526e-17;5.92119e-17;9;1;0.0531254
0.053125;0.00565766;0.00565766;0.214445;0.214445;-1.21431e-17;-5.55112e-17;0.000390625;6.0612e-17;1.29526e-17;5.92119e-17;9;1;0.0535249
0.0535156;0.00574175;0.00574175;0.216072;0.216072;-1.21431e-17;-5.55112e-17;0.000390625;6.0612e-17;1.29526e-17;5.92119e-17;9;1;0.0539244
0.0539062;0.00582647;0.00582647;0.217702;0.217702;-1.21431e-17;-5.55112e-17;0.000390625;6.0612e-17;1.29526e-17;5.92119e-17;9;1;0.0543242
0.0542969;0.00591183;0.00591183;0.219332;0.219332;-1.30104e-17;-5.55112e-17;0.000390625;6.08165e-17;1.38778e-17;5.92119e-17;9;1;0.054724
0.0546875;0.00599782;0.00599782;0.220964;0.220964;-1.30104e-17;-5.55112e-17;0.000390625;6.08165e-17;1.38778e-17;5.92119e-17;9;1;0.055124
0.0550781;0.00608446;0.00608446;0.222597;0.222597;-1.30104e-17;-5.55112e-17;0.000390625;6.08165e-17;1.38778e-17;5.92119e-17;9;1;0.0555241
0.0554687;0.00617173;0.00617173;0.224231;0.224231;-1.38778e-17;-5.55112e-17;0.000390625;6.10342e-17;1.4803e-17;5.92119e-17;9;1;0.0559243
0.0558594;0.00625964;0.00625964;0.225867;0.225867;-1.38778e-17;-5.55112e-17;0.000390625;6.10342e-17;1.4803e-17;5.92119e-17;9;1;0.0563247
0.05625;0.00634819;0.00634819;0.227504;0.227504;-1.38778e-17;-5.55112e-17;0.000390625;6.10342e-17;1.4803e-17;5.92119e-17;9;1;0.0567253
0.0566406;0.00643738;0.00643738;0.229143;0.229143;-1.38778e-17;-2.77556e-17;0.000390625;3.31005e-17;1.4803e-17;2.96059e-17;9;2;0.057126
0.0574219;0.00661768;0.00661768;0.232425;0.232425;-4.69243e-16;-1.27676e-15;0.00078125;1.45094e-15;5.00526e-16;1.36187e-15;9;2;0.0579277
0.0582031;0.00680054;0.00680054;0.235712;0.235712;-4.8659e-16;-1.19349e-15;0.00078125;1.3748e-15;5.19029e-16;1.27306e-15;9;2;0.0587301
0.0589844;0.00698598;0.00698598;0.239006;0.239006;-5.03937e-16;-1.05471e-15;0.00078125;1.24685e-15;5.37533e-16;1.12503e-15;9;2;0.0595331
0.0597656;0.00717399;0.00717399;0.242305;0.242305;-5.22152e-16;-9.71445e-16;0.00078125;1.17641e-15;5.56962e-16;1.03621e-15;9;2;0.0603366
0.0605469;0.00736458;0.00736458;0.245611;0.245611;-5.42101e-16;-8.60423e-16;0.00078125;1.08475e-15;5.78241e-16;9.17784e-16;9;2;0.0611408
0.0613281;0.00755776;0.00755776;0.248922;0.248922;-5.61183e-16;-7.77156e-16;0.00078125;1.0225e-15;5.98595e-16;8.28967e-16;9;2;0.0619456
0.0621094;0.00775352;0.00775352;0.252241;0.252241;-5.81132e-16;-6.66134e-16;0.00078125;9.42929e-16;6.19875e-16;7.10543e-16;9;2;0.062751
0.0628906;0.00795188;0.00795188;0.255565;0.255565;-6.00214e-16;-5.55112e-16;0.00078125;8.72065e-16;6.40229e-16;5.92119e-16;9;2;0.063557
0.0636719;0.00815285;0.00815285;0.258897;0.258897;-6.22766e-16;-4.44089e-16;0.00078125;8.1588e-16;6.64283e-16;4.73695e-16;9;2;0.0643637
0.0644531;0.00835641;0.00835641;0.262235;0.262235;-6.41848e-16;-2.77556e-16;0.00078125;7.45909e-16;6.84638e-16;2.96059e-16;9;2;0.065171
0.0652344;0.00856259;0.00856259;0.26558;0.26558;-6.64399e-16;-2.22045e-16;0.00078125;7.47223e-16;7.08692e-16;2.36848e-16;9;2;0.065979
0.0660156;0.00877138;0.00877138;0.268932;0.268932;-6.8695e-16;-5.55112e-17;0.00078125;7.35136e-16;7.32747e-16;5.92119e-17;9;2;0.0667877
0.0667969;0.0089828;0.0089828;0.272291;0.272291;-7.09502e-16;1.11022e-16;0.00078125;7.66011e-16;7.56802e-16;1.18424e-16;9;2;0.067597
